account_id,account_name,account_daily_spend,blocked_creative_id,is_high_spend_creative
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_365198659_77,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_364975233_42,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_361700471_99,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_364083832_11,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_362586768_61,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_367893850_50,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_349966861_41,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_364228127_60,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_354959479_23,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_360342965_69,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_356483910_85,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_360342965_13,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_363356441_1,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_366071893_42,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_360342965_25,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_350912515_52,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_365367831_73,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_351111753_49,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_353156043_31,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_364975233_47,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_344980028_83,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_353154680_30,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_329271452_6,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_358980255_61,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_346333266_23,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_346055851_72,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_352296080_91,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_362775404_23,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_329740404_93,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_370053522_53,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_356483893_57,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_365367831_93,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_329271452_8,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_362833460_91,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_363186078_47,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_364058676_19,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_353154892_77,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_364282247_53,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_352296080_31,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_370477318,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_367590719,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_360342965_87,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_354959479_93,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_356482449_61,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_364282247_8,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_359800556_96,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_329271452_25,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_358272610,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_361072726_35,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_365046389_71,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_359800556_42,False
606c7bac7a37680015801ad8,jiayou,196782.26,61e94b2bc6dbdc0017ea3870_1_219879725_720x1484,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_361072726_99,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_361700471_84,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_360342965_26,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_365195776_6,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_366071893_76,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_364228127_74,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_361700471_16,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_354958184,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_362833460_19,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_364228127_10,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_351564108_12,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_346333266_41,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_370053485,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_364083832_94,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_359046090_96,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_353154680_4,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_363191051_59,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_353154687_39,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_364975233_68,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_359800556_51,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_357138627_58,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_344980028_12,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_361072726_93,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_336242075_13,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_310543760_87,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_362833460_34,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_359800559_24,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_349973120,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_364004861_9,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_353154925_79,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_356316611,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_363191050_4,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_350912515_36,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_365367831_76,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_361072726_29,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_346333266_72,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_359797258_37,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_349973117_12,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_363186078_34,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_353156036_48,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_356483893_52,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_368159269,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_338674969_28,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_343710480_10,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_367849234_94,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_330771709_14,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_365360451_75,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_369760503,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_315258369_15,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_352296080_75,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_362586768_28,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_329740401_51,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_369505705_61,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_349973932_22,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_346055851_11,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_354959470_24,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_346055851_57,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_363186078_2,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_360342965_57,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_363996020,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_368921098_32,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_364065440,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_353156040_29,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_366135944_92,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_351077910_90,False
606c7bac7a37680015801ad8,jiayou,196782.26,615ff7aacf8ca30017d834ea_362586768_95,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_344980028_48,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_363356441_99,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_353154687_7,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_364058676_43,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_362586768_68,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_356483893_59,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_368921098_15,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_368159563_98,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_329740401_65,False
606c7bac7a37680015801ad8,jiayou,196782.26,60bdc983a982ad0017edb6f7_2865464150,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_357138627_70,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_364975233_32,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_356483893_16,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_365367831_45,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_360342962,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_364058676_88,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_363186078_31,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_326158129_77,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_363697623_43,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_370053452_45,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_356482449_9,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_362511281_28,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_368921098_8,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_362509838_18,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_370053452_12,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_359797263_56,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_362586768_91,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_368912965_22,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_370053452_84,False
606c7bac7a37680015801ad8,jiayou,196782.26,63d743303639240014ba0dd0_1_216962893_1080x2226,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_356483893_75,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_359800556_31,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_362586768_30,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_364975239_88,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_356482449_87,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_351111753_20,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_364975233_95,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_310543760_46,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_343710480_57,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_353154680_92,False
606c7bac7a37680015801ad8,jiayou,196782.26,63924801f7a526001bc728e2_1_216962893_1080x2343,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_361700471_34,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_353156040_8,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_353154680_5,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_365195776_51,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_359800556_36,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_370053452_8,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_362586768_70,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_359800556_43,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_365367831_77,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_368912965_93,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_353154680_67,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_365367831_59,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_363186521_67,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_364058676_59,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_369808021_23,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_356483893_28,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_365195776_11,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_362833460_35,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_359800559_51,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_369808021_65,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_365195776_81,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_370053452_91,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_364282247_74,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_351189551_77,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_344970414_15,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_356483893_40,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_365367831_91,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_365195754_3,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_364975233_75,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_363995560_29,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_362586768_74,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_349973932_97,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_339643122_50,False
606c7bac7a37680015801ad8,jiayou,196782.26,64371dd35122b200141e0019_124021863503,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_352296080_9,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_326158277_42,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_364282247_19,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_363714428,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_366135944_36,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_360342965_40,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_364975233_52,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_362586768_52,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_364282247_73,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_367677755_67,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_364975233_70,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_362531181,False
606c7bac7a37680015801ad8,jiayou,196782.26,63924801f7a526001bc728e2_1_216962893_1080x2215,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_345220478_57,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_360217748_14,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_360342965_78,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_365367831_54,False
606c7bac7a37680015801ad8,jiayou,196782.26,5f6413c9612b1a0015099993_744700,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_344980028_2,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_368921098_87,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_367893213_28,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_354959479_6,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_360342965_15,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_356482449_68,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_359800556_4,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_359800559_23,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_344309074_13,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_364282247_83,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_364228127_48,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_364975233_60,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_338674969_82,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_368921098_14,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_364975233_6,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_351189551_59,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_363466488_38,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_363186078_98,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_364975233_80,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_336242073_23,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_362833460_15,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_370709575_80,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_359800556_34,False
606c7bac7a37680015801ad8,jiayou,196782.26,615ff7aacf8ca30017d834ea_367581744,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_364282247_29,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_364282247_57,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_315258369_45,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_368695949_88,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_362833460_8,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_368342495_96,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_365360451_17,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_361072726_41,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_358980255_26,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_363995099_97,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_368921098_31,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_362586768_73,False
606c7bac7a37680015801ad8,jiayou,196782.26,615ff7aacf8ca30017d834ea_360342965_92,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_315258369_16,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_362586768_64,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_353154680_52,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_350912515_33,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_336242073_40,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_363186078_7,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_352295953_22,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_365658953_97,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_370477318_28,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_339642436_53,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_368695949_22,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_362507575_11,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_345220478_28,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_360342962,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_352105655_12,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_365621953_61,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_354959175_5,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_353156043_66,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_339642436_96,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_370053522_93,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_363186078_51,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_361072726_65,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_364004856_96,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_330117127_12,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_364228127_19,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_362511276,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_364003089_57,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_353154680_57,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_364282247_76,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_310543760_88,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_359541801_11,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_361072726_20,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_348558605_72,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_326158129_63,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_329271452_33,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_361072726_46,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_370496413,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_361072726_54,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_365367831_95,False
606c7bac7a37680015801ad8,jiayou,196782.26,5e89fcef428f870016d9e994_349973932_73,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_344980028_19,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_362511281_94,False
606c7bac7a37680015801ad8,jiayou,196782.26,6526e0feb1392d001124df7d_359800559_4,False
